BENCH: googlenet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
32, 0.0000038660, 0.0000000001, 2, 0.16, 2.58, 0.0000038660, 0.0000000001, 94, 0.0000038660, 0.0000000001, 94, 1.00, 1.00
33, 0.0000090264, 0.0000000004, 45, 0.77, 7.15, 0.0000090264, 0.0000000004, 248, 0.0000090264, 0.0000000004, 248, 1.00, 1.00
34, 0.0000076758, 0.0000000030, 62, 1.06, 6.72, 0.0000076758, 0.0000000030, 220, 0.0000076758, 0.0000000030, 220, 1.00, 1.00
35, 0.0000138583, 0.0000000004, 57, 0.96, 8.53, 0.0000138583, 0.0000000004, 294, 0.0000138583, 0.0000000004, 294, 1.00, 1.00
36, 0.0000338857, 0.0000000032, 53, 1.02, 8.74, 0.0000338857, 0.0000000032, 158, 0.0000331514, 0.0000000044, 582, 1.00, 0.98
37, 0.0000035299, 0.0000000001, 2, 0.15, 0.36, 0.0000035299, 0.0000000001, 8, 0.0000035299, 0.0000000001, 8, 1.00, 1.00
38, 0.0000068297, 0.0000000036, 52, 0.79, 7.20, 0.0000068297, 0.0000000036, 249, 0.0000068297, 0.0000000036, 249, 1.00, 1.00
39, 0.0000055650, 0.0000000018, 59, 0.89, 2.49, 0.0000055650, 0.0000000018, 62, 0.0000055650, 0.0000000018, 62, 1.00, 1.00
40, 0.0000120376, 0.0000000007, 66, 0.87, 2.41, 0.0000120376, 0.0000000007, 60, 0.0000120376, 0.0000000007, 60, 1.00, 1.00
41, 0.0000103235, 0.0000000011, 66, 0.84, 4.94, 0.0000103235, 0.0000000011, 159, 0.0000103235, 0.0000000011, 159, 1.00, 1.00
42, 0.0000224198, 0.0000000014, 43, 0.91, 6.91, 0.0000224198, 0.0000000014, 233, 0.0000224198, 0.0000000014, 233, 1.00, 1.00
43, 0.0000028748, 0.0000000000, 2, 0.16, 0.36, 0.0000028748, 0.0000000000, 8, 0.0000028748, 0.0000000000, 8, 1.00, 1.00
44, 0.0000344649, 0.0000000056, 48, 0.85, 8.58, 0.0000344649, 0.0000000056, 161, 0.0000224230, 0.0000000191, 592, 1.00, 0.65
45, 0.0000041132, 0.0000000052, 2, 0.16, 1.27, 0.0000041132, 0.0000000052, 43, 0.0000041132, 0.0000000052, 43, 1.00, 1.00
46, 0.0000068993, 0.0000000009, 52, 0.91, 1.02, 0.0000068993, 0.0000000009, 4, 0.0000068993, 0.0000000009, 4, 1.00, 1.00
47, 0.0000537795, 0.0000000090, 30, 0.86, 8.58, 0.0000537795, 0.0000000090, 258, 0.0000348678, 0.0000000283, 680, 1.00, 0.65
48, 0.0000038455, 0.0000000006, 2, 0.15, 2.75, 0.0000038455, 0.0000000006, 101, 0.0000038455, 0.0000000006, 101, 1.00, 1.00
49, 0.0000109168, 0.0000000027, 54, 0.96, 1.86, 0.0000109168, 0.0000000027, 35, 0.0000109168, 0.0000000027, 35, 1.00, 1.00
50, 0.0000031142, 0.0000000015, 2, 0.15, 0.46, 0.0000031142, 0.0000000015, 12, 0.0000031142, 0.0000000015, 12, 1.00, 1.00
51, 0.0000139947, 0.0000002414, 94, 1.26, 8.98, 0.0000142987, 0.0000000025, 258, 0.0000127340, 0.0000000010, 504, 1.02, 0.91
52, 0.0000036585, 0.0000001438, 2, 0.16, 0.21, 0.0000036585, 0.0000001438, 2, 0.0000036585, 0.0000001438, 2, 1.00, 1.00
53, 0.0000035285, 0.0000000007, 2, 0.15, 2.60, 0.0000035285, 0.0000000007, 95, 0.0000035285, 0.0000000007, 95, 1.00, 1.00
54, 0.0000188989, 0.0000000002, 65, 0.79, 8.52, 0.0000188989, 0.0000000002, 166, 0.0000152808, 0.0000000026, 353, 1.00, 0.81
55, 0.0000032187, 0.0000000017, 2, 0.15, 0.18, 0.0000032187, 0.0000000017, 1, 0.0000032187, 0.0000000017, 1, 1.00, 1.00
56, 0.0000135549, 0.0000000010, 55, 0.80, 8.52, 0.0000135549, 0.0000000010, 291, 0.0000129359, 0.0000000005, 365, 1.00, 0.95
57, 0.0000030958, 0.0000000000, 2, 0.15, 0.41, 0.0000030958, 0.0000000000, 10, 0.0000030958, 0.0000000000, 10, 1.00, 1.00
58, 0.0000112480, 0.0000000008, 58, 0.75, 8.48, 0.0000112480, 0.0000000008, 289, 0.0000106796, 0.0000000083, 459, 1.00, 0.95
59, 0.0000030994, 0.0000000014, 2, 0.15, 0.39, 0.0000030994, 0.0000000014, 9, 0.0000030994, 0.0000000014, 9, 1.00, 1.00
60, 0.0000127294, 0.0000000074, 49, 0.81, 8.53, 0.0000127294, 0.0000000074, 265, 0.0000104848, 0.0000000008, 568, 1.00, 0.82
61, 0.0000028655, 0.0000000001, 2, 0.15, 0.38, 0.0000028655, 0.0000000001, 9, 0.0000028655, 0.0000000001, 9, 1.00, 1.00
62, 0.0000177493, 0.0000002414, 81, 1.27, 9.00, 0.0000195011, 0.0000001363, 257, 0.0000184067, 0.0000000052, 338, 1.10, 1.04
63, 0.0000031840, 0.0000000027, 2, 0.15, 0.31, 0.0000031840, 0.0000000027, 6, 0.0000031840, 0.0000000027, 6, 1.00, 1.00
64, 0.0000029879, 0.0000000014, 6, 0.17, 2.56, 0.0000029879, 0.0000000014, 93, 0.0000029879, 0.0000000014, 93, 1.00, 1.00
65, 0.0000154885, 0.0000000008, 52, 0.78, 7.93, 0.0000154885, 0.0000000008, 278, 0.0000154885, 0.0000000008, 278, 1.00, 1.00
66, 0.0000029180, 0.0000000019, 2, 0.15, 0.41, 0.0000029180, 0.0000000019, 10, 0.0000029180, 0.0000000019, 10, 1.00, 1.00
67, 0.0000167387, 0.0000000001, 58, 0.92, 6.43, 0.0000167387, 0.0000000001, 214, 0.0000167387, 0.0000000001, 214, 1.00, 1.00
68, 0.0000028248, 0.0000000000, 2, 0.15, 0.36, 0.0000028248, 0.0000000000, 8, 0.0000028248, 0.0000000000, 8, 1.00, 1.00
69, 0.0000034509, 0.0000000005, 6, 0.17, 1.07, 0.0000034509, 0.0000000005, 35, 0.0000034509, 0.0000000005, 35, 1.00, 1.00
70, 0.0000023580, 0.0000000000, 2, 0.15, 0.46, 0.0000023580, 0.0000000000, 12, 0.0000023580, 0.0000000000, 12, 1.00, 1.00
71, 0.0000196731, 0.0000000017, 44, 0.79, 8.51, 0.0000196731, 0.0000000017, 174, 0.0000195670, 0.0000000007, 386, 1.00, 0.99
72, 0.0000035889, 0.0000000000, 12, 0.19, 2.35, 0.0000035889, 0.0000000000, 84, 0.0000035889, 0.0000000000, 84, 1.00, 1.00
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0000112858, 0.0000000004, 66, 0.77, 6.41, 0.0000112858, 0.0000000004, 219, 0.0000112858, 0.0000000004, 219, 1.00, 1.00
1, 0.0000223573, 0.0000004827, 89, 1.74, 1.77, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 447280534351145.06, 447280534351145.06
2, 0.0000166258, 0.0000000046, 62, 0.92, 4.70, 0.0000166258, 0.0000000046, 147, 0.0000166258, 0.0000000046, 147, 1.00, 1.00
3, 0.0000179433, 0.0000000010, 66, 0.85, 6.31, 0.0000179433, 0.0000000010, 212, 0.0000179433, 0.0000000010, 212, 1.00, 1.00
4, 0.0000031763, 0.0000000001, 6, 0.17, 3.23, 0.0000031763, 0.0000000001, 119, 0.0000031763, 0.0000000001, 119, 1.00, 1.00
5, 0.0000105715, 0.0000000012, 52, 0.76, 7.58, 0.0000105715, 0.0000000012, 265, 0.0000105715, 0.0000000012, 265, 1.00, 1.00
6, 0.0000107496, 0.0000000014, 64, 0.78, 5.26, 0.0000107496, 0.0000000014, 174, 0.0000107496, 0.0000000014, 174, 1.00, 1.00
7, 0.0000099949, 0.0000000017, 66, 0.84, 2.75, 0.0000099949, 0.0000000017, 74, 0.0000099949, 0.0000000017, 74, 1.00, 1.00
8, 0.0000131309, 0.0000000089, 64, 0.87, 3.42, 0.0000131309, 0.0000000089, 99, 0.0000131309, 0.0000000089, 99, 1.00, 1.00
9, 0.0000196229, 0.0000000164, 51, 0.86, 5.45, 0.0000196229, 0.0000000164, 178, 0.0000196229, 0.0000000164, 178, 1.00, 1.00
10, 0.0000037145, 0.0000000001, 7, 0.17, 3.31, 0.0000037145, 0.0000000001, 122, 0.0000037145, 0.0000000001, 122, 1.00, 1.00
11, 0.0000117994, 0.0000000007, 48, 0.85, 8.11, 0.0000117994, 0.0000000007, 282, 0.0000117994, 0.0000000007, 282, 1.00, 1.00
12, 0.0000066635, 0.0000000006, 49, 0.75, 6.08, 0.0000066635, 0.0000000006, 207, 0.0000066635, 0.0000000006, 207, 1.00, 1.00
13, 0.0000114000, 0.0000000005, 50, 0.84, 7.05, 0.0000114000, 0.0000000005, 241, 0.0000114000, 0.0000000005, 241, 1.00, 1.00
14, 0.0000117920, 0.0000000004, 50, 0.78, 2.82, 0.0000117920, 0.0000000004, 79, 0.0000117920, 0.0000000004, 79, 1.00, 1.00
15, 0.0000215026, 0.0000000144, 61, 0.88, 13.39, 0.0000215026, 0.0000000144, 486, 0.0000215026, 0.0000000144, 486, 1.00, 1.00
16, 0.0000085540, 0.0000000003, 56, 0.76, 0.89, 0.0000085540, 0.0000000003, 5, 0.0000085540, 0.0000000003, 5, 1.00, 1.00
17, 0.0000107591, 0.0000000026, 66, 0.87, 7.18, 0.0000107591, 0.0000000026, 245, 0.0000107591, 0.0000000026, 245, 1.00, 1.00
18, 0.0000121701, 0.0000000003, 51, 0.82, 7.61, 0.0000121701, 0.0000000003, 264, 0.0000121701, 0.0000000003, 264, 1.00, 1.00
19, 0.0000198681, 0.0000000022, 33, 0.81, 10.49, 0.0000198681, 0.0000000022, 376, 0.0000198681, 0.0000000022, 376, 1.00, 1.00
20, 0.0000168957, 0.0000007243, 68, 1.39, 8.78, 0.0000184180, 0.0000000006, 287, 0.0000184180, 0.0000000006, 287, 1.09, 1.09
21, 0.0000031754, 0.0000000013, 2, 0.15, 0.28, 0.0000031754, 0.0000000013, 5, 0.0000031754, 0.0000000013, 5, 1.00, 1.00
22, 0.0000096163, 0.0000000004, 66, 0.87, 16.96, 0.0000096163, 0.0000000004, 625, 0.0000096163, 0.0000000004, 625, 1.00, 1.00
23, 0.0000076890, 0.0000000006, 49, 0.78, 10.07, 0.0000076890, 0.0000000006, 361, 0.0000076890, 0.0000000006, 361, 1.00, 1.00
24, 0.0000112665, 0.0000000054, 37, 0.77, 11.77, 0.0000112665, 0.0000000054, 427, 0.0000112665, 0.0000000054, 427, 1.00, 1.00
25, 0.0000217327, 0.0000000002, 49, 0.87, 12.06, 0.0000217327, 0.0000000002, 435, 0.0000217327, 0.0000000002, 435, 1.00, 1.00
26, 0.0000033718, 0.0000000000, 6, 0.18, 3.12, 0.0000033718, 0.0000000000, 114, 0.0000033718, 0.0000000000, 114, 1.00, 1.00
27, 0.0000098818, 0.0000000004, 65, 0.88, 7.16, 0.0000098818, 0.0000000004, 244, 0.0000098818, 0.0000000004, 244, 1.00, 1.00
28, 0.0000067239, 0.0000000048, 56, 1.03, 6.95, 0.0000067239, 0.0000000048, 230, 0.0000067239, 0.0000000048, 230, 1.00, 1.00
29, 0.0000112003, 0.0000000020, 66, 0.92, 3.19, 0.0000112003, 0.0000000020, 88, 0.0000112003, 0.0000000020, 88, 1.00, 1.00
30, 0.0000112234, 0.0000000005, 53, 0.88, 5.95, 0.0000112234, 0.0000000005, 197, 0.0000112234, 0.0000000005, 197, 1.00, 1.00
31, 0.0000151171, 0.0000000091, 48, 0.79, 8.18, 0.0000151171, 0.0000000091, 287, 0.0000151171, 0.0000000091, 287, 1.00, 1.00
32, 0.0000038660, 0.0000000001, 2, 0.16, 2.58, 0.0000038660, 0.0000000001, 94, 0.0000038660, 0.0000000001, 94, 1.00, 1.00
33, 0.0000090264, 0.0000000004, 45, 0.75, 7.14, 0.0000090264, 0.0000000004, 248, 0.0000090264, 0.0000000004, 248, 1.00, 1.00
34, 0.0000076758, 0.0000000030, 62, 1.02, 6.68, 0.0000076758, 0.0000000030, 220, 0.0000076758, 0.0000000030, 220, 1.00, 1.00
35, 0.0000138583, 0.0000000004, 57, 0.97, 8.54, 0.0000138583, 0.0000000004, 294, 0.0000138583, 0.0000000004, 294, 1.00, 1.00
36, 0.0000331514, 0.0000000044, 53, 0.94, 15.92, 0.0000331514, 0.0000000044, 582, 0.0000331514, 0.0000000044, 582, 1.00, 1.00
37, 0.0000035299, 0.0000000001, 2, 0.15, 0.36, 0.0000035299, 0.0000000001, 8, 0.0000035299, 0.0000000001, 8, 1.00, 1.00
38, 0.0000068297, 0.0000000036, 52, 0.82, 7.23, 0.0000068297, 0.0000000036, 249, 0.0000068297, 0.0000000036, 249, 1.00, 1.00
39, 0.0000055650, 0.0000000018, 59, 0.98, 2.57, 0.0000055650, 0.0000000018, 62, 0.0000055650, 0.0000000018, 62, 1.00, 1.00
40, 0.0000120376, 0.0000000007, 66, 0.87, 2.41, 0.0000120376, 0.0000000007, 60, 0.0000120376, 0.0000000007, 60, 1.00, 1.00
41, 0.0000103235, 0.0000000011, 66, 0.87, 4.96, 0.0000103235, 0.0000000011, 159, 0.0000103235, 0.0000000011, 159, 1.00, 1.00
42, 0.0000224198, 0.0000000014, 42, 0.93, 6.92, 0.0000224198, 0.0000000014, 233, 0.0000224198, 0.0000000014, 233, 1.00, 1.00
43, 0.0000028748, 0.0000000000, 2, 0.17, 0.38, 0.0000028748, 0.0000000000, 8, 0.0000028748, 0.0000000000, 8, 1.00, 1.00
44, 0.0000172373, 0.0000002414, 65, 1.61, 16.85, 0.0000224230, 0.0000000191, 592, 0.0000224230, 0.0000000191, 592, 1.30, 1.30
45, 0.0000041132, 0.0000000052, 2, 0.15, 1.26, 0.0000041132, 0.0000000052, 43, 0.0000041132, 0.0000000052, 43, 1.00, 1.00
46, 0.0000068993, 0.0000000009, 52, 1.00, 1.10, 0.0000068993, 0.0000000009, 4, 0.0000068993, 0.0000000009, 4, 1.00, 1.00
47, 0.0000348678, 0.0000000283, 32, 0.82, 18.33, 0.0000348678, 0.0000000283, 680, 0.0000348678, 0.0000000283, 680, 1.00, 1.00
48, 0.0000038455, 0.0000000006, 2, 0.16, 2.76, 0.0000038455, 0.0000000006, 101, 0.0000038455, 0.0000000006, 101, 1.00, 1.00
49, 0.0000100688, 0.0000002414, 77, 1.48, 2.38, 0.0000109168, 0.0000000027, 35, 0.0000109168, 0.0000000027, 35, 1.08, 1.08
50, 0.0000031142, 0.0000000015, 2, 0.15, 0.46, 0.0000031142, 0.0000000015, 12, 0.0000031142, 0.0000000015, 12, 1.00, 1.00
51, 0.0000127340, 0.0000000010, 50, 0.74, 13.71, 0.0000127340, 0.0000000010, 504, 0.0000127340, 0.0000000010, 504, 1.00, 1.00
52, 0.0000036585, 0.0000001438, 2, 0.15, 0.20, 0.0000036585, 0.0000001438, 2, 0.0000036585, 0.0000001438, 2, 1.00, 1.00
53, 0.0000035285, 0.0000000007, 2, 0.15, 2.60, 0.0000035285, 0.0000000007, 95, 0.0000035285, 0.0000000007, 95, 1.00, 1.00
54, 0.0000152808, 0.0000000026, 65, 0.81, 9.90, 0.0000152808, 0.0000000026, 353, 0.0000152808, 0.0000000026, 353, 1.00, 1.00
55, 0.0000032187, 0.0000000017, 2, 0.15, 0.18, 0.0000032187, 0.0000000017, 1, 0.0000032187, 0.0000000017, 1, 1.00, 1.00
56, 0.0000129359, 0.0000000005, 49, 0.86, 10.26, 0.0000129359, 0.0000000005, 365, 0.0000129359, 0.0000000005, 365, 1.00, 1.00
57, 0.0000030958, 0.0000000000, 2, 0.15, 0.41, 0.0000030958, 0.0000000000, 10, 0.0000030958, 0.0000000000, 10, 1.00, 1.00
58, 0.0000106796, 0.0000000083, 47, 0.78, 12.60, 0.0000106796, 0.0000000083, 459, 0.0000106796, 0.0000000083, 459, 1.00, 1.00
59, 0.0000030994, 0.0000000014, 2, 0.15, 0.38, 0.0000030994, 0.0000000014, 9, 0.0000030994, 0.0000000014, 9, 1.00, 1.00
60, 0.0000104848, 0.0000000008, 48, 0.77, 15.39, 0.0000104848, 0.0000000008, 568, 0.0000104848, 0.0000000008, 568, 1.00, 1.00
61, 0.0000028655, 0.0000000001, 2, 0.15, 0.38, 0.0000028655, 0.0000000001, 9, 0.0000028655, 0.0000000001, 9, 1.00, 1.00
62, 0.0000136532, 0.0000006388, 82, 1.28, 9.98, 0.0000184067, 0.0000000052, 338, 0.0000184067, 0.0000000052, 338, 1.35, 1.35
63, 0.0000031840, 0.0000000027, 2, 0.15, 0.31, 0.0000031840, 0.0000000027, 6, 0.0000031840, 0.0000000027, 6, 1.00, 1.00
64, 0.0000029879, 0.0000000014, 6, 0.17, 2.56, 0.0000029879, 0.0000000014, 93, 0.0000029879, 0.0000000014, 93, 1.00, 1.00
65, 0.0000154885, 0.0000000008, 51, 0.79, 7.94, 0.0000154885, 0.0000000008, 278, 0.0000154885, 0.0000000008, 278, 1.00, 1.00
66, 0.0000029180, 0.0000000019, 2, 0.15, 0.41, 0.0000029180, 0.0000000019, 10, 0.0000029180, 0.0000000019, 10, 1.00, 1.00
67, 0.0000167387, 0.0000000001, 57, 0.91, 6.42, 0.0000167387, 0.0000000001, 214, 0.0000167387, 0.0000000001, 214, 1.00, 1.00
68, 0.0000028248, 0.0000000000, 2, 0.15, 0.36, 0.0000028248, 0.0000000000, 8, 0.0000028248, 0.0000000000, 8, 1.00, 1.00
69, 0.0000034509, 0.0000000005, 6, 0.17, 1.07, 0.0000034509, 0.0000000005, 35, 0.0000034509, 0.0000000005, 35, 1.00, 1.00
70, 0.0000023580, 0.0000000000, 2, 0.15, 0.46, 0.0000023580, 0.0000000000, 12, 0.0000023580, 0.0000000000, 12, 1.00, 1.00
71, 0.0000195670, 0.0000000007, 44, 0.78, 10.71, 0.0000195670, 0.0000000007, 386, 0.0000195670, 0.0000000007, 386, 1.00, 1.00
72, 0.0000035889, 0.0000000000, 12, 0.21, 2.38, 0.0000035889, 0.0000000000, 84, 0.0000035889, 0.0000000000, 84, 1.00, 1.00
