2024-04-28 19:51:42 [INFO] Logging directory: results/ms/meta_cuda_a100_mnasnet1_0_10k/logs
2024-04-28 19:52:37 [INFO] LocalBuilder: max_workers = 64
2024-04-28 19:52:42 [INFO] [task_scheduler.cc:159] Initializing Task #0: "fused_nn_conv2d_add_nn_relu"
2024-04-28 19:52:42 [INFO] [task_scheduler.cc:159] Initializing Task #1: "fused_nn_conv2d_add_nn_relu_1"
2024-04-28 19:52:43 [INFO] [task_scheduler.cc:159] Initializing Task #2: "fused_nn_conv2d_add"
2024-04-28 19:52:43 [INFO] [task_scheduler.cc:159] Initializing Task #3: "fused_nn_conv2d_add_nn_relu_2"
2024-04-28 19:52:43 [INFO] [task_scheduler.cc:159] Initializing Task #4: "fused_nn_conv2d_add_nn_relu_3"
2024-04-28 19:52:44 [INFO] [task_scheduler.cc:159] Initializing Task #5: "fused_nn_conv2d_add_1"
2024-04-28 19:52:44 [INFO] [task_scheduler.cc:159] Initializing Task #6: "fused_nn_conv2d_add_nn_relu_4"
2024-04-28 19:52:45 [INFO] [task_scheduler.cc:159] Initializing Task #7: "fused_nn_conv2d_add_add"
2024-04-28 19:52:45 [INFO] [task_scheduler.cc:159] Initializing Task #8: "fused_nn_conv2d_add_nn_relu_5"
2024-04-28 19:52:45 [INFO] [task_scheduler.cc:159] Initializing Task #9: "fused_nn_conv2d_add_nn_relu_6"
2024-04-28 19:52:46 [INFO] [task_scheduler.cc:159] Initializing Task #10: "fused_nn_conv2d_add_2"
2024-04-28 19:52:46 [INFO] [task_scheduler.cc:159] Initializing Task #11: "fused_nn_conv2d_add_nn_relu_7"
2024-04-28 19:52:46 [INFO] [task_scheduler.cc:159] Initializing Task #12: "fused_nn_conv2d_add_nn_relu_8"
2024-04-28 19:52:47 [INFO] [task_scheduler.cc:159] Initializing Task #13: "fused_nn_conv2d_add_add_1"
2024-04-28 19:52:47 [INFO] [task_scheduler.cc:159] Initializing Task #14: "fused_nn_conv2d_add_nn_relu_9"
2024-04-28 19:52:47 [INFO] [task_scheduler.cc:159] Initializing Task #15: "fused_nn_conv2d_add_nn_relu_10"
2024-04-28 19:52:47 [INFO] [task_scheduler.cc:159] Initializing Task #16: "fused_nn_conv2d_add_3"
2024-04-28 19:52:48 [INFO] [task_scheduler.cc:159] Initializing Task #17: "fused_nn_conv2d_add_nn_relu_11"
2024-04-28 19:52:48 [INFO] [task_scheduler.cc:159] Initializing Task #18: "fused_nn_conv2d_add_add_2"
2024-04-28 19:52:48 [INFO] [task_scheduler.cc:159] Initializing Task #19: "fused_nn_conv2d_add_nn_relu_12"
2024-04-28 19:52:49 [INFO] [task_scheduler.cc:159] Initializing Task #20: "fused_nn_conv2d_add_nn_relu_13"
2024-04-28 19:52:49 [INFO] [task_scheduler.cc:159] Initializing Task #21: "fused_nn_conv2d_add_4"
2024-04-28 19:52:49 [INFO] [task_scheduler.cc:159] Initializing Task #22: "fused_nn_conv2d_add_nn_relu_14"
2024-04-28 19:52:49 [INFO] [task_scheduler.cc:159] Initializing Task #23: "fused_nn_conv2d_add_add_3"
2024-04-28 19:52:50 [INFO] [task_scheduler.cc:159] Initializing Task #24: "fused_nn_conv2d_add_nn_relu_15"
2024-04-28 19:52:50 [INFO] [task_scheduler.cc:159] Initializing Task #25: "fused_nn_conv2d_add_nn_relu_16"
2024-04-28 19:52:50 [INFO] [task_scheduler.cc:159] Initializing Task #26: "fused_nn_conv2d_add_5"
2024-04-28 19:52:51 [INFO] [task_scheduler.cc:159] Initializing Task #27: "fused_nn_conv2d_add_nn_relu_17"
2024-04-28 19:52:51 [INFO] [task_scheduler.cc:159] Initializing Task #28: "fused_nn_conv2d_add_add_4"
2024-04-28 19:52:51 [INFO] [task_scheduler.cc:159] Initializing Task #29: "fused_nn_conv2d_add_nn_relu_18"
2024-04-28 19:52:52 [INFO] [task_scheduler.cc:159] Initializing Task #30: "fused_nn_conv2d_add_nn_relu_19"
2024-04-28 19:52:52 [INFO] [task_scheduler.cc:159] Initializing Task #31: "fused_nn_conv2d_add_6"
2024-04-28 19:52:52 [INFO] [task_scheduler.cc:159] Initializing Task #32: "fused_nn_conv2d_add_nn_relu_20"
2024-04-28 19:52:52 [INFO] [task_scheduler.cc:159] Initializing Task #33: "fused_mean"
2024-04-28 19:52:52 [INFO] [task_scheduler.cc:159] Initializing Task #34: "fused_nn_dense_add"
2024-04-28 19:52:53 [INFO] [task_scheduler.cc:159] Initializing Task #35: "fused_nn_softmax"
2024-04-28 19:52:53 [INFO] [task_scheduler.cc:320] 
 ID |                           Name |     FLOP | Weight | Speed (GFLOPS) | Latency (us) | Weighted Latency (us) | Trials | Done 
---------------------------------------------------------------------------------------------------------------------------------
  0 |    fused_nn_conv2d_add_nn_relu | 22478848 |      1 |            N/A |          N/A |                   N/A |      0 |      
  1 |  fused_nn_conv2d_add_nn_relu_1 |  8028160 |      1 |            N/A |          N/A |                   N/A |      0 |      
  2 |            fused_nn_conv2d_add | 13045760 |      1 |            N/A |          N/A |                   N/A |      0 |      
  3 |  fused_nn_conv2d_add_nn_relu_2 | 20471808 |      1 |            N/A |          N/A |                   N/A |      0 |      
  4 |  fused_nn_conv2d_add_nn_relu_3 |  3010560 |      1 |            N/A |          N/A |                   N/A |      0 |      
  5 |          fused_nn_conv2d_add_1 |  7300608 |      1 |            N/A |          N/A |                   N/A |      0 |      
  6 |  fused_nn_conv2d_add_nn_relu_4 |  4515840 |      2 |            N/A |          N/A |                   N/A |      0 |      
  7 |        fused_nn_conv2d_add_add | 10988544 |      2 |            N/A |          N/A |                   N/A |      0 |      
  8 |  fused_nn_conv2d_add_nn_relu_5 | 11289600 |      3 |            N/A |          N/A |                   N/A |      0 |      
  9 |  fused_nn_conv2d_add_nn_relu_6 |  2935296 |      1 |            N/A |          N/A |                   N/A |      0 |      
 10 |          fused_nn_conv2d_add_2 |  4547200 |      1 |            N/A |          N/A |                   N/A |      0 |      
 11 |  fused_nn_conv2d_add_nn_relu_7 |  7714560 |      2 |            N/A |          N/A |                   N/A |      0 |      
 12 |  fused_nn_conv2d_add_nn_relu_8 |  4892160 |      2 |            N/A |          N/A |                   N/A |      0 |      
 13 |      fused_nn_conv2d_add_add_1 |  7589120 |      2 |            N/A |          N/A |                   N/A |      0 |      
 14 |  fused_nn_conv2d_add_nn_relu_9 | 15429120 |      1 |            N/A |          N/A |                   N/A |      0 |      
 15 | fused_nn_conv2d_add_nn_relu_10 |  2446080 |      1 |            N/A |          N/A |                   N/A |      0 |      
 16 |          fused_nn_conv2d_add_3 |  7542080 |      1 |            N/A |          N/A |                   N/A |      0 |      
 17 | fused_nn_conv2d_add_nn_relu_11 |  4892160 |      2 |            N/A |          N/A |                   N/A |      0 |      
 18 |      fused_nn_conv2d_add_add_2 | 15084160 |      2 |            N/A |          N/A |                   N/A |      0 |      
 19 | fused_nn_conv2d_add_nn_relu_12 | 15240960 |      3 |            N/A |          N/A |                   N/A |      0 |      
 20 | fused_nn_conv2d_add_nn_relu_13 |  1881600 |      1 |            N/A |          N/A |                   N/A |      0 |      
 21 |          fused_nn_conv2d_add_4 | 18082176 |      1 |            N/A |          N/A |                   N/A |      0 |      
 22 | fused_nn_conv2d_add_nn_relu_14 |  2257920 |      1 |            N/A |          N/A |                   N/A |      0 |      
 23 |      fused_nn_conv2d_add_add_3 | 21713664 |      1 |            N/A |          N/A |                   N/A |      0 |      
 24 | fused_nn_conv2d_add_nn_relu_15 | 21901824 |      2 |            N/A |          N/A |                   N/A |      0 |      
 25 | fused_nn_conv2d_add_nn_relu_16 |  1467648 |      1 |            N/A |          N/A |                   N/A |      0 |      
 26 |          fused_nn_conv2d_add_5 | 10847424 |      1 |            N/A |          N/A |                   N/A |      0 |      
 27 | fused_nn_conv2d_add_nn_relu_17 |  2935296 |      3 |            N/A |          N/A |                   N/A |      0 |      
 28 |      fused_nn_conv2d_add_add_4 | 21694848 |      3 |            N/A |          N/A |                   N/A |      0 |      
 29 | fused_nn_conv2d_add_nn_relu_18 | 21788928 |      4 |            N/A |          N/A |                   N/A |      0 |      
 30 | fused_nn_conv2d_add_nn_relu_19 |  1128960 |      1 |            N/A |          N/A |                   N/A |      0 |      
 31 |          fused_nn_conv2d_add_6 | 36142400 |      1 |            N/A |          N/A |                   N/A |      0 |      
 32 | fused_nn_conv2d_add_nn_relu_20 | 40266240 |      1 |            N/A |          N/A |                   N/A |      0 |      
 33 |                     fused_mean |    64000 |      1 |            N/A |          N/A |                   N/A |      0 |      
 34 |             fused_nn_dense_add |  2561000 |      1 |            N/A |          N/A |                   N/A |      0 |      
 35 |               fused_nn_softmax |     4000 |      1 |            N/A |          N/A |                   N/A |      0 |      
---------------------------------------------------------------------------------------------------------------------------------
Total trials: 0
Total latency (us): 0

2024-04-28 19:52:53 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #0: "fused_nn_conv2d_add_nn_relu"
 18 |      fused_nn_conv2d_add_add_2 | 15084160 |      2 |      1121.2442 |      13.4531 |               26.9061 |    128 |      
 19 | fused_nn_conv2d_add_nn_relu_12 | 15240960 |      3 |      2066.7544 |       7.3743 |               22.1230 |     64 |      
 20 | fused_nn_conv2d_add_nn_relu_13 |  1881600 |      1 |       480.7938 |       3.9135 |                3.9135 |     64 |      
 21 |          fused_nn_conv2d_add_4 | 18082176 |      1 |      1873.7820 |       9.6501 |                9.6501 |    127 |      
 22 | fused_nn_conv2d_add_nn_relu_14 |  2257920 |      1 |       485.7925 |       4.6479 |                4.6479 |     63 |      
 23 |      fused_nn_conv2d_add_add_3 | 21713664 |      1 |      1639.2533 |      13.2461 |               13.2461 |    128 |      
 24 | fused_nn_conv2d_add_nn_relu_15 | 21901824 |      2 |      2825.7072 |       7.7509 |               15.5018 |     64 |      
 25 | fused_nn_conv2d_add_nn_relu_16 |  1467648 |      1 |       210.1271 |       6.9846 |                6.9846 |     64 |      
 26 |          fused_nn_conv2d_add_5 | 10847424 |      1 |       574.1572 |      18.8928 |               18.8928 |    128 |      
 27 | fused_nn_conv2d_add_nn_relu_17 |  2935296 |      3 |       541.1686 |       5.4240 |               16.2720 |     64 |      
 28 |      fused_nn_conv2d_add_add_4 | 21694848 |      3 |      1005.4896 |      21.5764 |               64.7292 |    192 |      
 29 | fused_nn_conv2d_add_nn_relu_18 | 21788928 |      4 |      2445.2718 |       8.9106 |               35.6425 |    128 |      
 30 | fused_nn_conv2d_add_nn_relu_19 |  1128960 |      1 |            N/A |          N/A |                   N/A |     64 |      
 31 |          fused_nn_conv2d_add_6 | 36142400 |      1 |            N/A |          N/A |                   N/A |     64 |      
 32 | fused_nn_conv2d_add_nn_relu_20 | 40266240 |      1 |      1731.0692 |      23.2609 |               23.2609 |     64 |      
 33 |                     fused_mean |    64000 |      1 |            N/A |          N/A |                   N/A |     63 |      
 34 |             fused_nn_dense_add |  2561000 |      1 |            N/A |          N/A |                   N/A |     64 |      
 35 |               fused_nn_softmax |     4000 |      1 |         1.1231 |       3.5617 |                3.5617 |     63 |      
---------------------------------------------------------------------------------------------------------------------------------
Total trials: 2490
Total latency (us): 444.309

2024-04-28 21:38:20 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #32: "fused_nn_conv2d_add_nn_relu_20"
2024-04-28 21:38:39 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-28 21:39:41 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-28 21:40:15 [DEBUG] XGB validation: p-rmse: 0.631096	a-peak@32: 0.914681
2024-04-28 21:40:15 [DEBUG] XGB iter   0: tr-p-rmse: 0.557125	tr-a-peak@32: 1.000000	tr-rmse: 0.496140	tr-rmse: 0.496140
2024-04-28 21:40:16 [DEBUG] XGB iter  25: tr-p-rmse: 0.155723	tr-a-peak@32: 1.000000	tr-rmse: 0.532995	tr-rmse: 0.532995
2024-04-28 21:40:17 [DEBUG] XGB iter  50: tr-p-rmse: 0.155723	tr-a-peak@32: 1.000000	tr-rmse: 0.532995	tr-rmse: 0.532995
2024-04-28 21:40:17 [DEBUG] XGB stopped. Best iteration: [21] tr-p-rmse:0.15572	tr-a-peak@32:1.00000	tr-rmse:0.53299	tr-rmse:0.53299 
2024-04-28 21:40:18 [INFO] [task_scheduler.cc:237] [Updated] Task #32: "fused_nn_conv2d_add_nn_relu_20"
2024-04-28 21:40:18 [INFO] [task_scheduler.cc:320] 
 ID |                           Name |     FLOP | Weight | Speed (GFLOPS) | Latency (us) | Weighted Latency (us) | Trials | Done 
---------------------------------------------------------------------------------------------------------------------------------
  0 |    fused_nn_conv2d_add_nn_relu | 22478848 |      1 |      2089.3244 |      10.7589 |               10.7589 |     63 |      
  1 |  fused_nn_conv2d_add_nn_relu_1 |  8028160 |      1 |      1399.4961 |       5.7365 |                5.7365 |     64 |      
  2 |            fused_nn_conv2d_add | 13045760 |      1 |      1852.8187 |       7.0410 |                7.0410 |     64 |      
  3 |  fused_nn_conv2d_add_nn_relu_2 | 20471808 |      1 |      3293.2777 |       6.2162 |                6.2162 |     64 |      
  4 |  fused_nn_conv2d_add_nn_relu_3 |  3010560 |      1 |       361.6127 |       8.3254 |                8.3254 |     64 |      
  5 |          fused_nn_conv2d_add_1 |  7300608 |      1 |      1440.7805 |       5.0671 |                5.0671 |     64 |      
  6 |  fused_nn_conv2d_add_nn_relu_4 |  4515840 |      2 |       971.7726 |       4.6470 |                9.2940 |     64 |      
  7 |        fused_nn_conv2d_add_add | 10988544 |      2 |      1728.5925 |       6.3569 |               12.7139 |     64 |      
  8 |  fused_nn_conv2d_add_nn_relu_5 | 11289600 |      3 |      2071.0444 |       5.4512 |               16.3535 |     64 |      
  9 |  fused_nn_conv2d_add_nn_relu_6 |  2935296 |      1 |       342.2137 |       8.5774 |                8.5774 |     64 |      
 10 |          fused_nn_conv2d_add_2 |  4547200 |      1 |       837.6496 |       5.4285 |                5.4285 |     64 |      
 11 |  fused_nn_conv2d_add_nn_relu_7 |  7714560 |      2 |      1607.0795 |       4.8004 |                9.6007 |     63 |      
 12 |  fused_nn_conv2d_add_nn_relu_8 |  4892160 |      2 |      1066.5562 |       4.5869 |                9.1738 |     64 |      
 13 |      fused_nn_conv2d_add_add_1 |  7589120 |      2 |      1009.9960 |       7.5140 |               15.0280 |     63 |      
 14 |  fused_nn_conv2d_add_nn_relu_9 | 15429120 |      1 |      1181.2346 |      13.0619 |               13.0619 |     64 |      
 15 | fused_nn_conv2d_add_nn_relu_10 |  2446080 |      1 |       230.6894 |      10.6033 |               10.6033 |     64 |      
 16 |          fused_nn_conv2d_add_3 |  7542080 |      1 |       497.6102 |      15.1566 |               15.1566 |     64 |      
 17 | fused_nn_conv2d_add_nn_relu_11 |  4892160 |      2 |       902.5991 |       5.4201 |               10.8402 |     64 |      
 18 |      fused_nn_conv2d_add_add_2 | 15084160 |      2 |      1121.2442 |      13.4531 |               26.9061 |    128 |      
 19 | fused_nn_conv2d_add_nn_relu_12 | 15240960 |      3 |      2066.7544 |       7.3743 |               22.1230 |     64 |      
 20 | fused_nn_conv2d_add_nn_relu_13 |  1881600 |      1 |       480.7938 |       3.9135 |                3.9135 |     64 |      
 21 |          fused_nn_conv2d_add_4 | 18082176 |      1 |      1873.7820 |       9.6501 |                9.6501 |    127 |      
 22 | fused_nn_conv2d_add_nn_relu_14 |  2257920 |      1 |       485.7925 |       4.6479 |                4.6479 |     63 |      
 23 |      fused_nn_conv2d_add_add_3 | 21713664 |      1 |      1639.2533 |      13.2461 |               13.2461 |    128 |      
 24 | fused_nn_conv2d_add_nn_relu_15 | 21901824 |      2 |      2825.7072 |       7.7509 |               15.5018 |     64 |      
 25 | fused_nn_conv2d_add_nn_relu_16 |  1467648 |      1 |       210.1271 |       6.9846 |                6.9846 |     64 |      
 26 |          fused_nn_conv2d_add_5 | 10847424 |      1 |       574.1572 |      18.8928 |               18.8928 |    128 |      
 27 | fused_nn_conv2d_add_nn_relu_17 |  2935296 |      3 |       541.1686 |       5.4240 |               16.2720 |     64 |      
 28 |      fused_nn_conv2d_add_add_4 | 21694848 |      3 |      1005.4896 |      21.5764 |               64.7292 |    192 |      
 29 | fused_nn_conv2d_add_nn_relu_18 | 21788928 |      4 |      2445.2718 |       8.9106 |               35.6425 |    128 |      
 30 | fused_nn_conv2d_add_nn_relu_19 |  1128960 |      1 |            N/A |          N/A |                   N/A |     64 |      
 31 |          fused_nn_conv2d_add_6 | 36142400 |      1 |            N/A |          N/A |                   N/A |     64 |      
 32 | fused_nn_conv2d_add_nn_relu_20 | 40266240 |      1 |      2622.6951 |      15.3530 |               15.3530 |    128 |      
 33 |                     fused_mean |    64000 |      1 |            N/A |          N/A |                   N/A |     63 |      
 34 |             fused_nn_dense_add |  2561000 |      1 |            N/A |          N/A |                   N/A |     64 |      
 35 |               fused_nn_softmax |     4000 |      1 |         1.1231 |       3.5617 |                3.5617 |     63 |      
---------------------------------------------------------------------------------------------------------------------------------
Total trials: 2554
Total latency (us): 436.401

2024-04-28 21:40:18 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #19: "fused_nn_conv2d_add_nn_relu_12"
2024-04-28 21:40:36 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-28 21:41:01 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-28 21:41:19 [DEBUG] XGB validation: p-rmse: 0.918161	a-peak@32: 1.000000
2024-04-28 21:41:19 [DEBUG] XGB iter   0: tr-p-rmse: 0.571454	tr-a-peak@32: 1.000000	tr-rmse: 0.496140	tr-rmse: 0.496140
2024-04-28 21:41:21 [DEBUG] XGB iter  25: tr-p-rmse: 0.207056	tr-a-peak@32: 1.000000	tr-rmse: 0.532995	tr-rmse: 0.532995
2024-04-28 21:41:21 [DEBUG] XGB iter  50: tr-p-rmse: 0.207056	tr-a-peak@32: 1.000000	tr-rmse: 0.532995	tr-rmse: 0.532995
2024-04-28 21:41:22 [DEBUG] XGB stopped. Best iteration: [21] tr-p-rmse:0.20706	tr-a-peak@32:1.00000	tr-rmse:0.53299	tr-rmse:0.53299 
2024-04-28 21:41:23 [INFO] [task_scheduler.cc:237] [Updated] Task #19: "fused_nn_conv2d_add_nn_relu_12"
2024-04-28 21:41:23 [INFO] [task_scheduler.cc:320] 
 ID |                           Name |     FLOP | Weight | Speed (GFLOPS) | Latency (us) | Weighted Latency (us) | Trials | Done 
---------------------------------------------------------------------------------------------------------------------------------
  0 |    fused_nn_conv2d_add_nn_relu | 22478848 |      1 |      2089.3244 |      10.7589 |               10.7589 |     63 |      
  1 |  fused_nn_conv2d_add_nn_relu_1 |  8028160 |      1 |      1399.4961 |       5.7365 |                5.7365 |     64 |      
  2 |            fused_nn_conv2d_add | 13045760 |      1 |      1852.8187 |       7.0410 |                7.0410 |     64 |      
  3 |  fused_nn_conv2d_add_nn_relu_2 | 20471808 |      1 |      3293.2777 |       6.2162 |                6.2162 |     64 |      
  4 |  fused_nn_conv2d_add_nn_relu_3 |  3010560 |      1 |       361.6127 |       8.3254 |                8.3254 |     64 |      
  5 |          fused_nn_conv2d_add_1 |  7300608 |      1 |      1440.7805 |       5.0671 |                5.0671 |     64 |      
  6 |  fused_nn_conv2d_add_nn_relu_4 |  4515840 |      2 |       971.7726 |       4.6470 |                9.2940 |     64 |      
  7 |        fused_nn_conv2d_add_add | 10988544 |      2 |      1728.5925 |       6.3569 |               12.7139 |     64 |      
  8 |  fused_nn_conv2d_add_nn_relu_5 | 11289600 |      3 |      2071.0444 |       5.4512 |               16.3535 |     64 |      
  9 |  fused_nn_conv2d_add_nn_relu_6 |  2935296 |      1 |       342.2137 |       8.5774 |                8.5774 |     64 |      
 10 |          fused_nn_conv2d_add_2 |  4547200 |      1 |       837.6496 |       5.4285 |                5.4285 |     64 |      
 11 |  fused_nn_conv2d_add_nn_relu_7 |  7714560 |      2 |      1607.0795 |       4.8004 |                9.6007 |     63 |      
 12 |  fused_nn_conv2d_add_nn_relu_8 |  4892160 |      2 |      1066.5562 |       4.5869 |                9.1738 |     64 |      
 13 |      fused_nn_conv2d_add_add_1 |  7589120 |      2 |      1009.9960 |       7.5140 |               15.0280 |     63 |      
 14 |  fused_nn_conv2d_add_nn_relu_9 | 15429120 |      1 |      1181.2346 |      13.0619 |               13.0619 |     64 |      
 15 | fused_nn_conv2d_add_nn_relu_10 |  2446080 |      1 |       230.6894 |      10.6033 |               10.6033 |     64 |      
 16 |          fused_nn_conv2d_add_3 |  7542080 |      1 |       497.6102 |      15.1566 |               15.1566 |     64 |      
 17 | fused_nn_conv2d_add_nn_relu_11 |  4892160 |      2 |       902.5991 |       5.4201 |               10.8402 |     64 |      
 18 |      fused_nn_conv2d_add_add_2 | 15084160 |      2 |      1121.2442 |      13.4531 |               26.9061 |    128 |      
 19 | fused_nn_conv2d_add_nn_relu_12 | 15240960 |      3 |      2066.7544 |       7.3743 |               22.1230 |    128 |      
 20 | fused_nn_conv2d_add_nn_relu_13 |  1881600 |      1 |       480.7938 |       3.9135 |                3.9135 |     64 |      
 21 |          fused_nn_conv2d_add_4 | 18082176 |      1 |      1873.7820 |       9.6501 |                9.6501 |    127 |      
 22 | fused_nn_conv2d_add_nn_relu_14 |  2257920 |      1 |       485.7925 |       4.6479 |                4.6479 |     63 |      
 23 |      fused_nn_conv2d_add_add_3 | 21713664 |      1 |      1639.2533 |      13.2461 |               13.2461 |    128 |      
 24 | fused_nn_conv2d_add_nn_relu_15 | 21901824 |      2 |      2825.7072 |       7.7509 |               15.5018 |     64 |      
 25 | fused_nn_conv2d_add_nn_relu_16 |  1467648 |      1 |       210.1271 |       6.9846 |                6.9846 |     64 |      
 26 |          fused_nn_conv2d_add_5 | 10847424 |      1 |       574.1572 |      18.8928 |               18.8928 |    128 |      
 27 | fused_nn_conv2d_add_nn_relu_17 |  2935296 |      3 |       541.1686 |       5.4240 |               16.2720 |     64 |      
 28 |      fused_nn_conv2d_add_add_4 | 21694848 |      3 |      1005.4896 |      21.5764 |               64.7292 |    192 |      
 29 | fused_nn_conv2d_add_nn_relu_18 | 21788928 |      4 |      2445.2718 |       8.9106 |               35.6425 |    128 |      
 30 | fused_nn_conv2d_add_nn_relu_19 |  1128960 |      1 |            N/A |          N/A |                   N/A |     64 |      
 31 |          fused_nn_conv2d_add_6 | 36142400 |      1 |            N/A |          N/A |                   N/A |     64 |      
 32 | fused_nn_conv2d_add_nn_relu_20 | 40266240 |      1 |      2622.6951 |      15.3530 |               15.3530 |    128 |      
 33 |                     fused_mean |    64000 |      1 |            N/A |          N/A |                   N/A |     63 |      
 34 |             fused_nn_dense_add |  2561000 |      1 |            N/A |          N/A |                   N/A |     64 |      
 35 |               fused_nn_softmax |     4000 |      1 |         1.1231 |       3.5617 |                3.5617 |     63 |      
---------------------------------------------------------------------------------------------------------------------------------
Total trials: 2618
Total latency (us): 436.401

2024-04-28 21:41:23 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #28: "fused_nn_conv2d_add_add_4"
2024-04-28 21:41:44 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-28 21:42:24 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-28 21:42:52 [DEBUG] XGB validation: p-rmse: 0.722297	a-peak@32: 0.000000
2024-04-28 21:42:52 [DEBUG] XGB iter   0: tr-p-rmse: 0.579616	tr-a-peak@32: 1.000000	tr-rmse: 0.497197	tr-rmse: 0.497197
2024-04-28 21:42:53 [DEBUG] XGB iter  25: tr-p-rmse: 0.227959	tr-a-peak@32: 0.937500	tr-rmse: 0.534146	tr-rmse: 0.534146
2024-04-28 21:42:54 [DEBUG] XGB iter  50: tr-p-rmse: 0.227959	tr-a-peak@32: 0.937500	tr-rmse: 0.534146	tr-rmse: 0.534146
2024-04-28 21:42:54 [DEBUG] XGB stopped. Best iteration: [22] tr-p-rmse:0.22796	tr-a-peak@32:0.93750	tr-rmse:0.53415	tr-rmse:0.53415 
2024-04-28 21:42:55 [INFO] [task_scheduler.cc:237] [Updated] Task #28: "fused_nn_conv2d_add_add_4"
2024-04-28 21:42:55 [INFO] [task_scheduler.cc:320] 
 ID |                           Name |     FLOP | Weight | Speed (GFLOPS) | Latency (us) | Weighted Latency (us) | Trials | Done 
---------------------------------------------------------------------------------------------------------------------------------
  0 |    fused_nn_conv2d_add_nn_relu | 22478848 |      1 |      2089.3244 |      10.7589 |               10.7589 |     63 |      
  1 |  fused_nn_conv2d_add_nn_relu_1 |  8028160 |      1 |      1399.4961 |       5.7365 |                5.7365 |     64 |      
  2 |            fused_nn_conv2d_add | 13045760 |      1 |      1852.8187 |       7.0410 |                7.0410 |     64 |      
  3 |  fused_nn_conv2d_add_nn_relu_2 | 20471808 |      1 |      3293.2777 |       6.2162 |                6.2162 |     64 |      
  4 |  fused_nn_conv2d_add_nn_relu_3 |  3010560 |      1 |       361.6127 |       8.3254 |                8.3254 |     64 |      
  5 |          fused_nn_conv2d_add_1 |  7300608 |      1 |      1440.7805 |       5.0671 |                5.0671 |     64 |      
  6 |  fused_nn_conv2d_add_nn_relu_4 |  4515840 |      2 |       971.7726 |       4.6470 |                9.2940 |     64 |      
  7 |        fused_nn_conv2d_add_add | 10988544 |      2 |      1728.5925 |       6.3569 |               12.7139 |     64 |      
  8 |  fused_nn_conv2d_add_nn_relu_5 | 11289600 |      3 |      2071.0444 |       5.4512 |               16.3535 |     64 |      
  9 |  fused_nn_conv2d_add_nn_relu_6 |  2935296 |      1 |       342.2137 |       8.5774 |                8.5774 |     64 |      
 10 |          fused_nn_conv2d_add_2 |  4547200 |      1 |       837.6496 |       5.4285 |                5.4285 |     64 |      
 11 |  fused_nn_conv2d_add_nn_relu_7 |  7714560 |      2 |      1607.0795 |       4.8004 |                9.6007 |     63 |      
 12 |  fused_nn_conv2d_add_nn_relu_8 |  4892160 |      2 |      1066.5562 |       4.5869 |                9.1738 |     64 |      
 13 |      fused_nn_conv2d_add_add_1 |  7589120 |      2 |      1009.9960 |       7.5140 |               15.0280 |     63 |      
 14 |  fused_nn_conv2d_add_nn_relu_9 | 15429120 |      1 |      1181.2346 |      13.0619 |               13.0619 |     64 |      
 15 | fused_nn_conv2d_add_nn_relu_10 |  2446080 |      1 |       230.6894 |      10.6033 |               10.6033 |     64 |      
 16 |          fused_nn_conv2d_add_3 |  7542080 |      1 |       497.6102 |      15.1566 |               15.1566 |     64 |      
 17 | fused_nn_conv2d_add_nn_relu_11 |  4892160 |      2 |       902.5991 |       5.4201 |               10.8402 |     64 |      
 18 |      fused_nn_conv2d_add_add_2 | 15084160 |      2 |      1121.2442 |      13.4531 |               26.9061 |    128 |      
 19 | fused_nn_conv2d_add_nn_relu_12 | 15240960 |      3 |      2066.7544 |       7.3743 |               22.1230 |    128 |      
 20 | fused_nn_conv2d_add_nn_relu_13 |  1881600 |      1 |       480.7938 |       3.9135 |                3.9135 |     64 |      
 21 |          fused_nn_conv2d_add_4 | 18082176 |      1 |      1873.7820 |       9.6501 |                9.6501 |    127 |      
 22 | fused_nn_conv2d_add_nn_relu_14 |  2257920 |      1 |       485.7925 |       4.6479 |                4.6479 |     63 |      
 23 |      fused_nn_conv2d_add_add_3 | 21713664 |      1 |      1639.2533 |      13.2461 |               13.2461 |    128 |      
 24 | fused_nn_conv2d_add_nn_relu_15 | 21901824 |      2 |      2825.7072 |       7.7509 |               15.5018 |     64 |      
 25 | fused_nn_conv2d_add_nn_relu_16 |  1467648 |      1 |       210.1271 |       6.9846 |                6.9846 |     64 |      
 26 |          fused_nn_conv2d_add_5 | 10847424 |      1 |       574.1572 |      18.8928 |               18.8928 |    128 |      
 27 | fused_nn_conv2d_add_nn_relu_17 |  2935296 |      3 |       541.1686 |       5.4240 |               16.2720 |     64 |      
